iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
580,2500,6664,18,4985,0,5003
581,2500,6664,29,4981,0,5010
582,2500,6664,21,4983,0,5004
583,2500,6664,16,4986,0,5002
584,2500,6664,17,4989,0,5006
585,2500,6664,22,4982,0,5004
586,2500,6664,15,4988,0,5003
587,2500,6664,24,4985,0,5009
588,2500,6664,16,4987,0,5003
589,2500,6664,26,4981,0,5007
590,2500,6664,20,4985,0,5005
591,2500,6664,21,4984,0,5005
592,2500,6664,11,4991,0,5002
593,2500,6664,23,4984,0,5007
594,2500,6664,12,4990,0,5002
595,2500,6664,18,4985,0,5003
596,2500,6664,23,4983,0,5006
597,2500,6664,19,4987,0,5006
598,2500,6664,29,4981,0,5010
599,2500,6664,21,4985,0,5006
600,2500,6664,24,4980,0,5004
601,2500,6664,20,4984,0,5004
602,2500,6664,26,4981,0,5007
603,2500,6664,21,4983,0,5004
604,2500,6664,20,4985,0,5005
605,2500,6664,16,4989,0,5005
606,2500,6664,15,4988,0,5003
607,2500,6664,18,4986,0,5004
608,2500,6664,24,4980,0,5004
609,2500,6664,31,4978,0,5009
610,2500,6664,8,4993,0,5001
611,2500,6664,29,4979,0,5008
612,2500,6664,32,4979,0,5011
613,2500,6664,14,4987,0,5001
614,2500,6664,16,4987,0,5003
615,2500,6664,28,4981,0,5009
616,2500,6664,25,4981,0,5006
617,2500,6664,12,4990,0,5002
618,2500,6664,18,4987,0,5005
619,2500,6664,19,4986,0,5005
620,2500,6664,31,4980,0,5011
621,2500,6664,24,4984,0,5008
622,2500,6664,17,4989,0,5006
623,2500,6664,17,4987,0,5004
624,2500,6664,26,4981,0,5007
625,2500,6664,32,4978,0,5010
626,2500,6664,20,4986,0,5006
627,2500,6664,8,4991,0,4999
628,2500,6664,39,4973,0,5012
629,2500,6664,18,4986,0,5004
630,2500,6664,27,4981,0,5008
631,2500,6664,32,4978,0,5010
632,2500,6664,13,4989,0,5002
633,2500,6664,29,4979,0,5008
634,2500,6664,22,4983,0,5005
635,2500,6664,32,4975,0,5007
636,2500,6664,26,4982,0,5008
637,2500,6664,19,4986,0,5005
638,2500,6664,21,4984,0,5005
639,2500,6664,27,4981,0,5008
640,2500,6664,16,4988,0,5004
641,2500,6664,29,4977,0,5006
642,2500,6664,14,4990,0,5004
643,2500,6664,15,4987,0,5002
644,2500,6664,35,4976,0,5011
645,2500,6664,22,4984,0,5006
646,2500,6664,25,4980,0,5005
647,2500,6664,27,4981,0,5008
648,2500,6664,20,4985,0,5005
649,2500,6664,28,4982,0,5010
650,2500,6664,23,4982,0,5005
651,2500,6664,24,4981,0,5005
652,2500,6664,18,4988,0,5006
653,2500,6664,23,4984,0,5007
654,2500,6664,19,4986,0,5005
655,2500,6664,18,4987,0,5005
656,2500,6664,27,4981,0,5008
657,2500,6664,22,4984,0,5006
658,2500,6664,22,4985,0,5007
659,2500,6664,15,4987,0,5002
660,2500,6664,24,4983,0,5007
661,2500,6664,30,4980,0,5010
662,2500,6664,23,4984,0,5007
663,2500,6664,22,4982,0,5004
664,2500,6664,15,4989,0,5004
665,2500,6664,22,4983,0,5005
666,2500,6664,18,4988,0,5006
667,2500,6664,15,4988,0,5003
668,2500,6664,23,4982,0,5005
669,2500,6664,20,4986,0,5006
670,2500,6664,15,4988,0,5003
671,2500,6664,16,4988,0,5004
672,2500,6664,25,4981,0,5006
673,2500,6664,19,4986,0,5005
674,2500,6664,25,4983,0,5008
675,2500,6664,24,4979,0,5003
676,2500,6664,21,4983,0,5004
677,2500,6664,25,4982,0,5007
678,2500,6664,28,4980,0,5008
679,2500,6664,12,4990,0,5002
680,2500,6664,23,4984,0,5007
681,2500,6664,28,4980,0,5008
682,2500,6664,20,4985,0,5005
683,2500,6664,24,4983,0,5007
684,2500,6664,27,4982,0,5009
685,2500,6664,27,4980,0,5007
686,2500,6664,21,4984,0,5005
687,2500,6664,18,4987,0,5005
688,2500,6664,33,4979,0,5012
689,2500,6664,19,4986,0,5005
690,2500,6664,27,4978,0,5005
