iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
565,2500,7497,4998,2499,0,7497
566,2500,7497,4998,2499,0,7497
567,2500,7497,4998,2499,0,7497
568,2500,7497,4998,2499,0,7497
569,2500,7497,4998,2499,0,7497
570,2500,7497,4998,2499,0,7497
571,2500,7497,4998,2499,0,7497
572,2500,7497,4998,2499,0,7497
573,2500,7497,4998,2499,0,7497
574,2500,7497,4998,2499,0,7497
575,2500,7497,4998,2499,0,7497
576,2500,7497,4998,2499,0,7497
577,2500,7497,4998,2499,0,7497
578,2500,7497,4998,2499,0,7497
579,2500,7497,4998,2499,0,7497
580,2500,7497,4998,2499,0,7497
581,2500,7497,4998,2499,0,7497
582,2500,7497,4998,2499,0,7497
583,2500,7497,4998,2499,0,7497
584,2500,7497,4998,2499,0,7497
585,2500,7497,4998,2499,0,7497
586,2500,7497,4998,2499,0,7497
587,2500,7497,4998,2499,0,7497
588,2500,7497,4998,2499,0,7497
589,2500,7497,4998,2499,0,7497
590,2500,7497,4998,2499,0,7497
591,2500,7497,4998,2499,0,7497
592,2500,7497,4998,2499,0,7497
593,2500,7497,4998,2499,0,7497
594,2500,7497,4998,2499,0,7497
595,2500,7497,4998,2499,0,7497
596,2500,7497,4998,2499,0,7497
597,2500,7497,4998,2499,0,7497
598,2500,7497,4998,2499,0,7497
599,2500,7497,4998,2499,0,7497
600,2500,7497,4998,2499,0,7497
601,2500,7497,4998,2499,0,7497
602,2500,7497,4998,2499,0,7497
603,2500,7497,4998,2499,0,7497
604,2500,7497,4998,2499,0,7497
605,2500,7497,4998,2499,0,7497
606,2500,7497,4998,2499,0,7497
607,2500,7497,4998,2499,0,7497
608,2500,7497,4998,2499,0,7497
609,2500,7497,4998,2499,0,7497
610,2500,7497,4998,2499,0,7497
611,2500,7497,4998,2499,0,7497
612,2500,7497,4998,2499,0,7497
613,2500,7497,4998,2499,0,7497
614,2500,7497,4998,2499,0,7497
615,2500,7497,4998,2499,0,7497
616,2500,7497,4998,2499,0,7497
617,2500,7497,4998,2499,0,7497
618,2500,7497,4998,2499,0,7497
619,2500,7497,4998,2499,0,7497
620,2500,7497,4998,2499,0,7497
621,2500,7497,4998,2499,0,7497
622,2500,7497,4998,2499,0,7497
623,2500,7497,4998,2499,0,7497
624,2500,7497,4998,2499,0,7497
625,2500,7497,4998,2499,0,7497
626,2500,7497,4998,2499,0,7497
627,2500,7497,4998,2499,0,7497
628,2500,7497,4998,2499,0,7497
629,2500,7497,4998,2499,0,7497
630,2500,7497,4998,2499,0,7497
631,2500,7497,4998,2499,0,7497
632,2500,7497,4998,2499,0,7497
633,2500,7497,4998,2499,0,7497
634,2500,7497,4998,2499,0,7497
635,2500,7497,4998,2499,0,7497
636,2500,7497,4998,2499,0,7497
637,2500,7497,4998,2499,0,7497
638,2500,7497,4998,2499,0,7497
639,2500,7497,4998,2499,0,7497
640,2500,7497,4998,2499,0,7497
641,2500,7497,4998,2499,0,7497
642,2500,7497,4998,2499,0,7497
643,2500,7497,4998,2499,0,7497
644,2500,7497,4998,2499,0,7497
645,2500,7497,4998,2499,0,7497
646,2500,7497,4998,2499,0,7497
647,2500,7497,4998,2499,0,7497
648,2500,7497,4998,2499,0,7497
649,2500,7497,4998,2499,0,7497
650,2500,7497,4998,2499,0,7497
651,2500,7497,4998,2499,0,7497
652,2500,7497,4998,2499,0,7497
653,2500,7497,4998,2499,0,7497
654,2500,7497,4998,2499,0,7497
655,2500,7497,4998,2499,0,7497
656,2500,7497,4998,2499,0,7497
657,2500,7497,4998,2499,0,7497
658,2500,7497,4998,2499,0,7497
659,2500,7497,4998,2499,0,7497
660,2500,7497,4998,2499,0,7497
661,2500,7497,4998,2499,0,7497
662,2500,7497,4998,2499,0,7497
663,2500,7497,4998,2499,0,7497
664,2500,7497,4998,2499,0,7497
665,2500,7497,4998,2499,0,7497
666,2500,7497,4998,2499,0,7497
667,2500,7497,4998,2499,0,7497
668,2500,7497,4998,2499,0,7497
669,2500,7497,4998,2499,0,7497
670,2500,7497,4998,2499,0,7497
671,2500,7497,4998,2499,0,7497
672,2500,7497,4998,2499,0,7497
673,2500,7497,4998,2499,0,7497
674,2500,7497,4998,2499,0,7497
675,2500,7497,4998,2499,0,7497
676,2500,7497,4998,2499,0,7497
677,2500,7497,4998,2499,0,7497
678,2500,7497,4998,2499,0,7497
679,2500,7497,4998,2499,0,7497
680,2500,7497,4998,2499,0,7497
681,2500,7497,4998,2499,0,7497
682,2500,7497,4998,2499,0,7497
683,2500,7497,4998,2499,0,7497
684,2500,7497,4998,2499,0,7497
685,2500,7497,4998,2499,0,7497
686,2500,7497,4998,2499,0,7497
687,2500,7497,4998,2499,0,7497
688,2500,7497,4998,2499,0,7497
689,2500,7497,4998,2499,0,7497
690,2500,7497,4998,2499,0,7497
691,2500,7497,4998,2499,0,7497
692,2500,7497,4998,2499,0,7497
693,2500,7497,4998,2499,0,7497
694,2500,7497,4998,2499,0,7497
695,2500,7497,4998,2499,0,7497
696,2500,7497,4998,2499,0,7497
697,2500,7497,4998,2499,0,7497
698,2500,7497,4998,2499,0,7497
699,2500,7497,4998,2499,0,7497
700,2500,7497,4998,2499,0,7497
701,2500,7497,4998,2499,0,7497
702,2500,7497,4998,2499,0,7497
703,2500,7497,4998,2499,0,7497
704,2500,7497,4998,2499,0,7497
705,2500,7497,4998,2499,0,7497
706,2500,7497,4998,2499,0,7497
707,2500,7497,4998,2499,0,7497
708,2500,7497,4998,2499,0,7497
709,2500,7497,4998,2499,0,7497
710,2500,7497,4998,2499,0,7497
711,2500,7497,4998,2499,0,7497
712,2500,7497,4998,2499,0,7497
713,2500,7497,4998,2499,0,7497
714,2500,7497,4998,2499,0,7497
715,2500,7497,4998,2499,0,7497
716,2500,7497,4998,2499,0,7497
717,2500,7497,4998,2499,0,7497
718,2500,7497,4998,2499,0,7497
719,2500,7497,4998,2499,0,7497
720,2500,7497,4998,2499,0,7497
721,2500,7497,4998,2499,0,7497
722,2500,7497,4998,2499,0,7497
723,2500,7497,4998,2499,0,7497
724,2500,7497,4998,2499,0,7497
725,2500,7497,4998,2499,0,7497
726,2500,7497,4998,2499,0,7497
727,2500,7497,4998,2499,0,7497
728,2500,7497,4998,2499,0,7497
729,2500,7497,4998,2499,0,7497
730,2500,7497,4998,2499,0,7497
731,2500,7497,4998,2499,0,7497
