iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
175,5000,9999,5,9995,0,10000
176,5000,9999,5,9995,0,10000
177,5000,9999,5,9995,0,10000
178,5000,9999,5,9995,0,10000
179,5000,9999,5,9995,0,10000
180,5000,9999,5,9995,0,10000
181,5000,9999,5,9995,0,10000
182,5000,9999,5,9995,0,10000
183,5000,9999,5,9995,0,10000
184,5000,9999,5,9995,0,10000
185,5000,9999,5,9995,0,10000
186,5000,9999,5,9995,0,10000
187,5000,9999,5,9995,0,10000
188,5000,9999,5,9995,0,10000
189,5000,9999,5,9995,0,10000
190,5000,9999,5,9995,0,10000
191,5000,9999,5,9995,0,10000
192,5000,9999,5,9995,0,10000
193,5000,9999,5,9995,0,10000
194,5000,9999,5,9995,0,10000
195,5000,9999,5,9995,0,10000
196,5000,9999,5,9995,0,10000
197,5000,9999,5,9995,0,10000
198,5000,9999,5,9995,0,10000
199,5000,9999,5,9995,0,10000
200,5000,9999,5,9995,0,10000
201,5000,9999,5,9995,0,10000
202,5000,9999,5,9995,0,10000
203,5000,9999,5,9995,0,10000
204,5000,9999,5,9995,0,10000
205,5000,9999,5,9995,0,10000
206,5000,9999,5,9995,0,10000
207,5000,9999,5,9995,0,10000
208,5000,9999,5,9995,0,10000
209,5000,9999,5,9995,0,10000
210,5000,9999,5,9995,0,10000
211,5000,9999,5,9995,0,10000
212,5000,9999,5,9995,0,10000
213,5000,9999,5,9995,0,10000
214,5000,9999,5,9995,0,10000
215,5000,9999,5,9995,0,10000
216,5000,9999,5,9995,0,10000
217,5000,9999,5,9995,0,10000
218,5000,9999,5,9995,0,10000
219,5000,9999,5,9995,0,10000
220,5000,9999,5,9995,0,10000
221,5000,9999,5,9995,0,10000
222,5000,9999,5,9995,0,10000
223,5000,9999,5,9995,0,10000
224,5000,9999,5,9995,0,10000
225,5000,9999,5,9995,0,10000
226,5000,9999,5,9995,0,10000
227,5000,9999,5,9995,0,10000
228,5000,9999,5,9995,0,10000
229,5000,9999,5,9995,0,10000
230,5000,9999,5,9995,0,10000
231,5000,9999,5,9995,0,10000
232,5000,9999,5,9995,0,10000
233,5000,9999,5,9995,0,10000
234,5000,9999,5,9995,0,10000
235,5000,9999,5,9995,0,10000
236,5000,9999,5,9995,0,10000
237,5000,9999,5,9995,0,10000
238,5000,9999,5,9995,0,10000
239,5000,9999,5,9995,0,10000
