iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
55,5000,13331,25,9981,0,10006
56,5000,13331,22,9982,0,10004
57,5000,13331,17,9986,0,10003
58,5000,13331,21,9985,0,10006
59,5000,13331,22,9984,0,10006
60,5000,13331,15,9989,0,10004
61,5000,13331,25,9979,0,10004
62,5000,13331,25,9983,0,10008
63,5000,13331,21,9986,0,10007
64,5000,13331,23,9984,0,10007
65,5000,13331,20,9985,0,10005
66,5000,13331,28,9981,0,10009
67,5000,13331,34,9975,0,10009
68,5000,13331,27,9982,0,10009
69,5000,13331,26,9982,0,10008
70,5000,13331,12,9990,0,10002
71,5000,13331,15,9989,0,10004
72,5000,13331,19,9985,0,10004
73,5000,13331,31,9978,0,10009
74,5000,13331,25,9983,0,10008
75,5000,13331,34,9977,0,10011
76,5000,13331,28,9981,0,10009
77,5000,13331,13,9988,0,10001
78,5000,13331,29,9979,0,10008
79,5000,13331,23,9984,0,10007
80,5000,13331,18,9986,0,10004
81,5000,13331,24,9982,0,10006
82,5000,13331,17,9987,0,10004
83,5000,13331,28,9981,0,10009
84,5000,13331,20,9983,0,10003
85,5000,13331,30,9978,0,10008
86,5000,13331,27,9980,0,10007
87,5000,13331,22,9983,0,10005
88,5000,13331,32,9978,0,10010
89,5000,13331,21,9984,0,10005
90,5000,13331,26,9980,0,10006
91,5000,13331,26,9980,0,10006
92,5000,13331,20,9984,0,10004
93,5000,13331,17,9986,0,10003
94,5000,13331,25,9982,0,10007
95,5000,13331,21,9983,0,10004
96,5000,13331,24,9982,0,10006
97,5000,13331,23,9984,0,10007
98,5000,13331,27,9981,0,10008
99,5000,13331,27,9979,0,10006
100,5000,13331,26,9983,0,10009
101,5000,13331,25,9979,0,10004
102,5000,13331,20,9985,0,10005
103,5000,13331,26,9979,0,10005
104,5000,13331,24,9983,0,10007
105,5000,13331,27,9982,0,10009
106,5000,13331,21,9983,0,10004
107,5000,13331,30,9976,0,10006
108,5000,13331,20,9984,0,10004
109,5000,13331,20,9982,0,10002
110,5000,13331,20,9985,0,10005
111,5000,13331,15,9988,0,10003
112,5000,13331,24,9983,0,10007
113,5000,13331,20,9985,0,10005
114,5000,13331,34,9975,0,10009
115,5000,13331,21,9984,0,10005
116,5000,13331,13,9988,0,10001
117,5000,13331,28,9980,0,10008
118,5000,13331,23,9985,0,10008
119,5000,13331,22,9983,0,10005
120,5000,13331,23,9980,0,10003
121,5000,13331,30,9980,0,10010
122,5000,13331,32,9979,0,10011
123,5000,13331,17,9987,0,10004
124,5000,13331,27,9978,0,10005
125,5000,13331,18,9986,0,10004
126,5000,13331,25,9981,0,10006
127,5000,13331,31,9976,0,10007
128,5000,13331,21,9984,0,10005
129,5000,13331,17,9986,0,10003
130,5000,13331,21,9986,0,10007
131,5000,13331,24,9978,0,10002
132,5000,13331,25,9979,0,10004
133,5000,13331,17,9988,0,10005
134,5000,13331,21,9985,0,10006
135,5000,13331,17,9987,0,10004
136,5000,13331,25,9982,0,10007
137,5000,13331,13,9991,0,10004
138,5000,13331,26,9981,0,10007
139,5000,13331,28,9980,0,10008
140,5000,13331,29,9980,0,10009
141,5000,13331,24,9980,0,10004
142,5000,13331,20,9985,0,10005
143,5000,13331,21,9981,0,10002
144,5000,13331,24,9985,0,10009
145,5000,13331,16,9987,0,10003
146,5000,13331,29,9979,0,10008
147,5000,13331,24,9983,0,10007
148,5000,13331,31,9977,0,10008
149,5000,13331,15,9988,0,10003
150,5000,13331,17,9986,0,10003
151,5000,13331,27,9981,0,10008
152,5000,13331,30,9978,0,10008
153,5000,13331,21,9985,0,10006
154,5000,13331,23,9983,0,10006
155,5000,13331,31,9978,0,10009
156,5000,13331,20,9984,0,10004
157,5000,13331,21,9985,0,10006
158,5000,13331,34,9976,0,10010
159,5000,13331,22,9982,0,10004
160,5000,13331,33,9976,0,10009
161,5000,13331,33,9978,0,10011
162,5000,13331,31,9979,0,10010
163,5000,13331,31,9978,0,10009
164,5000,13331,21,9984,0,10005
165,5000,13331,21,9985,0,10006
166,5000,13331,12,9990,0,10002
167,5000,13331,24,9982,0,10006
168,5000,13331,30,9980,0,10010
169,5000,13331,23,9982,0,10005
170,5000,13331,20,9985,0,10005
171,5000,13331,20,9984,0,10004
172,5000,13331,34,9976,0,10010
173,5000,13331,25,9982,0,10007
174,5000,13331,29,9982,0,10011
175,5000,13331,25,9982,0,10007
176,5000,13331,29,9980,0,10009
177,5000,13331,21,9983,0,10004
178,5000,13331,26,9980,0,10006
179,5000,13331,18,9985,0,10003
180,5000,13331,24,9983,0,10007
181,5000,13331,22,9985,0,10007
182,5000,13331,23,9981,0,10004
183,5000,13331,28,9979,0,10007
184,5000,13331,15,9987,0,10002
185,5000,13331,24,9983,0,10007
186,5000,13331,41,9973,0,10014
187,5000,13331,29,9981,0,10010
188,5000,13331,23,9982,0,10005
189,5000,13331,19,9986,0,10005
190,5000,13331,21,9984,0,10005
191,5000,13331,32,9978,0,10010
192,5000,13331,31,9979,0,10010
193,5000,13331,22,9984,0,10006
194,5000,13331,16,9986,0,10002
195,5000,13331,34,9978,0,10012
196,5000,13331,16,9986,0,10002
197,5000,13331,23,9983,0,10006
198,5000,13331,20,9986,0,10006
199,5000,13331,30,9979,0,10009
200,5000,13331,26,9979,0,10005
201,5000,13331,25,9982,0,10007
202,5000,13331,27,9980,0,10007
203,5000,13331,30,9980,0,10010
204,5000,13331,18,9985,0,10003
205,5000,13331,23,9983,0,10006
206,5000,13331,32,9978,0,10010
207,5000,13331,27,9980,0,10007
208,5000,13331,21,9984,0,10005
209,5000,13331,21,9984,0,10005
210,5000,13331,29,9980,0,10009
211,5000,13331,23,9982,0,10005
212,5000,13331,28,9981,0,10009
213,5000,13331,21,9982,0,10003
214,5000,13331,27,9978,0,10005
215,5000,13331,14,9988,0,10002
216,5000,13331,23,9983,0,10006
217,5000,13331,31,9978,0,10009
218,5000,13331,23,9984,0,10007
219,5000,13331,16,9987,0,10003
220,5000,13331,18,9985,0,10003
221,5000,13331,14,9991,0,10005
222,5000,13331,25,9984,0,10009
223,5000,13331,32,9977,0,10009
224,5000,13331,24,9980,0,10004
225,5000,13331,30,9978,0,10008
226,5000,13331,24,9981,0,10005
227,5000,13331,16,9987,0,10003
228,5000,13331,21,9986,0,10007
229,5000,13331,22,9986,0,10008
230,5000,13331,27,9981,0,10008
231,5000,13331,32,9978,0,10010
232,5000,13331,19,9985,0,10004
233,5000,13331,25,9981,0,10006
234,5000,13331,28,9981,0,10009
235,5000,13331,22,9984,0,10006
236,5000,13331,27,9979,0,10006
237,5000,13331,19,9985,0,10004
238,5000,13331,15,9986,0,10001
239,5000,13331,15,9988,0,10003
240,5000,13331,19,9985,0,10004
241,5000,13331,24,9983,0,10007
242,5000,13331,31,9978,0,10009
243,5000,13331,29,9980,0,10009
244,5000,13331,31,9976,0,10007
245,5000,13331,27,9981,0,10008
246,5000,13331,21,9983,0,10004
247,5000,13331,34,9976,0,10010
248,5000,13331,27,9981,0,10008
249,5000,13331,27,9982,0,10009
250,5000,13331,24,9980,0,10004
251,5000,13331,25,9979,0,10004
252,5000,13331,22,9982,0,10004
253,5000,13331,17,9987,0,10004
254,5000,13331,22,9983,0,10005
255,5000,13331,34,9975,0,10009
256,5000,13331,21,9985,0,10006
257,5000,13331,12,9990,0,10002
258,5000,13331,23,9982,0,10005
259,5000,13331,15,9988,0,10003
260,5000,13331,23,9983,0,10006
261,5000,13331,28,9979,0,10007
262,5000,13331,18,9985,0,10003
263,5000,13331,23,9984,0,10007
264,5000,13331,20,9983,0,10003
265,5000,13331,19,9984,0,10003
266,5000,13331,29,9980,0,10009
267,5000,13331,29,9980,0,10009
268,5000,13331,27,9980,0,10007
269,5000,13331,27,9980,0,10007
270,5000,13331,27,9981,0,10008
271,5000,13331,22,9985,0,10007
272,5000,13331,32,9977,0,10009
273,5000,13331,25,9981,0,10006
274,5000,13331,21,9983,0,10004
275,5000,13331,25,9982,0,10007
276,5000,13331,26,9980,0,10006
277,5000,13331,28,9979,0,10007
278,5000,13331,13,9989,0,10002
279,5000,13331,15,9987,0,10002
280,5000,13331,18,9986,0,10004
281,5000,13331,34,9978,0,10012
282,5000,13331,29,9981,0,10010
283,5000,13331,24,9981,0,10005
284,5000,13331,18,9988,0,10006
285,5000,13331,36,9977,0,10013
286,5000,13331,17,9986,0,10003
287,5000,13331,22,9982,0,10004
288,5000,13331,24,9983,0,10007
289,5000,13331,33,9976,0,10009
290,5000,13331,25,9983,0,10008
291,5000,13331,31,9981,0,10012
292,5000,13331,22,9982,0,10004
293,5000,13331,27,9980,0,10007
294,5000,13331,22,9983,0,10005
295,5000,13331,29,9979,0,10008
296,5000,13331,24,9982,0,10006
297,5000,13331,31,9977,0,10008
298,5000,13331,29,9979,0,10008
299,5000,13331,24,9983,0,10007
300,5000,13331,26,9982,0,10008
301,5000,13331,17,9986,0,10003
302,5000,13331,38,9976,0,10014
303,5000,13331,15,9987,0,10002
304,5000,13331,29,9980,0,10009
305,5000,13331,22,9982,0,10004
306,5000,13331,31,9977,0,10008
307,5000,13331,21,9984,0,10005
308,5000,13331,19,9986,0,10005
309,5000,13331,34,9978,0,10012
310,5000,13331,28,9979,0,10007
311,5000,13331,24,9981,0,10005
312,5000,13331,31,9978,0,10009
313,5000,13331,19,9985,0,10004
314,5000,13331,22,9983,0,10005
315,5000,13331,37,9972,0,10009
316,5000,13331,23,9984,0,10007
317,5000,13331,27,9982,0,10009
318,5000,13331,16,9987,0,10003
319,5000,13331,28,9980,0,10008
320,5000,13331,28,9979,0,10007
321,5000,13331,14,9990,0,10004
322,5000,13331,27,9981,0,10008
323,5000,13331,34,9976,0,10010
324,5000,13331,29,9979,0,10008
325,5000,13331,18,9984,0,10002
326,5000,13331,31,9978,0,10009
327,5000,13331,19,9986,0,10005
328,5000,13331,26,9981,0,10007
329,5000,13331,36,9978,0,10014
330,5000,13331,21,9981,0,10002
331,5000,13331,16,9987,0,10003
332,5000,13331,31,9978,0,10009
333,5000,13331,25,9980,0,10005
334,5000,13331,28,9979,0,10007
335,5000,13331,24,9983,0,10007
336,5000,13331,20,9983,0,10003
337,5000,13331,24,9982,0,10006
338,5000,13331,27,9981,0,10008
339,5000,13331,22,9981,0,10003
340,5000,13331,29,9978,0,10007
341,5000,13331,24,9980,0,10004
342,5000,13331,18,9985,0,10003
343,5000,13331,17,9985,0,10002
344,5000,13331,24,9983,0,10007
345,5000,13331,21,9986,0,10007
346,5000,13331,19,9985,0,10004
347,5000,13331,26,9982,0,10008
348,5000,13331,15,9987,0,10002
349,5000,13331,25,9981,0,10006
350,5000,13331,20,9985,0,10005
351,5000,13331,19,9985,0,10004
352,5000,13331,32,9977,0,10009
353,5000,13331,13,9988,0,10001
354,5000,13331,21,9983,0,10004
355,5000,13331,14,9988,0,10002
356,5000,13331,18,9986,0,10004
357,5000,13331,28,9979,0,10007
358,5000,13331,21,9984,0,10005
359,5000,13331,27,9980,0,10007
360,5000,13331,31,9975,0,10006
361,5000,13331,34,9978,0,10012
362,5000,13331,19,9986,0,10005
363,5000,13331,22,9982,0,10004
364,5000,13331,25,9981,0,10006
365,5000,13331,27,9980,0,10007
366,5000,13331,15,9987,0,10002
367,5000,13331,19,9983,0,10002
368,5000,13331,31,9981,0,10012
369,5000,13331,22,9984,0,10006
370,5000,13331,22,9984,0,10006
371,5000,13331,27,9981,0,10008
372,5000,13331,20,9984,0,10004
373,5000,13331,35,9975,0,10010
374,5000,13331,20,9986,0,10006
375,5000,13331,23,9985,0,10008
376,5000,13331,30,9977,0,10007
377,5000,13331,24,9984,0,10008
378,5000,13331,26,9983,0,10009
379,5000,13331,24,9983,0,10007
380,5000,13331,28,9981,0,10009
381,5000,13331,23,9983,0,10006
382,5000,13331,24,9983,0,10007
383,5000,13331,23,9984,0,10007
384,5000,13331,29,9980,0,10009
385,5000,13331,28,9979,0,10007
386,5000,13331,39,9974,0,10013
387,5000,13331,22,9983,0,10005
388,5000,13331,18,9983,0,10001
389,5000,13331,27,9982,0,10009
390,5000,13331,27,9981,0,10008
391,5000,13331,19,9985,0,10004
392,5000,13331,14,9988,0,10002
393,5000,13331,24,9983,0,10007
394,5000,13331,26,9981,0,10007
395,5000,13331,34,9975,0,10009
396,5000,13331,20,9984,0,10004
397,5000,13331,24,9980,0,10004
398,5000,13331,16,9988,0,10004
399,5000,13331,15,9988,0,10003
400,5000,13331,23,9980,0,10003
401,5000,13331,34,9978,0,10012
402,5000,13331,17,9987,0,10004
403,5000,13331,21,9986,0,10007
404,5000,13331,21,9985,0,10006
405,5000,13331,16,9986,0,10002
406,5000,13331,13,9990,0,10003
407,5000,13331,24,9981,0,10005
408,5000,13331,31,9978,0,10009
409,5000,13331,28,9979,0,10007
410,5000,13331,27,9981,0,10008
411,5000,13331,22,9985,0,10007
412,5000,13331,22,9982,0,10004
413,5000,13331,21,9982,0,10003
414,5000,13331,28,9981,0,10009
415,5000,13331,18,9986,0,10004
416,5000,13331,21,9984,0,10005
417,5000,13331,24,9982,0,10006
418,5000,13331,21,9983,0,10004
419,5000,13331,24,9984,0,10008
420,5000,13331,20,9986,0,10006
421,5000,13331,27,9981,0,10008
422,5000,13331,24,9983,0,10007
423,5000,13331,23,9982,0,10005
424,5000,13331,18,9985,0,10003
425,5000,13331,21,9984,0,10005
426,5000,13331,20,9984,0,10004
427,5000,13331,27,9981,0,10008
428,5000,13331,18,9985,0,10003
429,5000,13331,16,9987,0,10003
430,5000,13331,44,9971,0,10015
431,5000,13331,18,9986,0,10004
432,5000,13331,17,9985,0,10002
433,5000,13331,28,9978,0,10006
434,5000,13331,20,9984,0,10004
435,5000,13331,33,9973,0,10006
436,5000,13331,23,9984,0,10007
437,5000,13331,21,9986,0,10007
438,5000,13331,23,9981,0,10004
439,5000,13331,29,9978,0,10007
440,5000,13331,27,9980,0,10007
441,5000,13331,21,9985,0,10006
442,5000,13331,32,9979,0,10011
443,5000,13331,23,9983,0,10006
444,5000,13331,14,9988,0,10002
445,5000,13331,14,9987,0,10001
446,5000,13331,23,9983,0,10006
447,5000,13331,24,9982,0,10006
448,5000,13331,21,9985,0,10006
449,5000,13331,18,9986,0,10004
450,5000,13331,22,9982,0,10004
451,5000,13331,25,9979,0,10004
452,5000,13331,21,9985,0,10006
453,5000,13331,18,9988,0,10006
454,5000,13331,20,9984,0,10004
455,5000,13331,21,9985,0,10006
456,5000,13331,18,9985,0,10003
457,5000,13331,23,9983,0,10006
458,5000,13331,27,9981,0,10008
459,5000,13331,28,9980,0,10008
460,5000,13331,26,9982,0,10008
461,5000,13331,21,9984,0,10005
462,5000,13331,20,9985,0,10005
463,5000,13331,32,9976,0,10008
464,5000,13331,21,9985,0,10006
465,5000,13331,29,9978,0,10007
466,5000,13331,20,9983,0,10003
467,5000,13331,28,9980,0,10008
468,5000,13331,33,9976,0,10009
469,5000,13331,16,9988,0,10004
470,5000,13331,28,9979,0,10007
471,5000,13331,23,9983,0,10006
472,5000,13331,34,9976,0,10010
473,5000,13331,23,9984,0,10007
474,5000,13331,17,9986,0,10003
475,5000,13331,23,9981,0,10004
476,5000,13331,25,9983,0,10008
477,5000,13331,23,9983,0,10006
478,5000,13331,22,9983,0,10005
479,5000,13331,31,9977,0,10008
480,5000,13331,26,9981,0,10007
481,5000,13331,24,9984,0,10008
482,5000,13331,24,9979,0,10003
483,5000,13331,26,9979,0,10005
484,5000,13331,26,9983,0,10009
485,5000,13331,27,9981,0,10008
486,5000,13331,24,9981,0,10005
487,5000,13331,25,9982,0,10007
488,5000,13331,22,9983,0,10005
489,5000,13331,34,9977,0,10011
490,5000,13331,21,9984,0,10005
491,5000,13331,34,9976,0,10010
492,5000,13331,13,9988,0,10001
493,5000,13331,19,9986,0,10005
494,5000,13331,25,9982,0,10007
495,5000,13331,20,9984,0,10004
496,5000,13331,26,9980,0,10006
497,5000,13331,32,9978,0,10010
498,5000,13331,17,9987,0,10004
499,5000,13331,25,9982,0,10007
500,5000,13331,26,9981,0,10007
501,5000,13331,25,9981,0,10006
502,5000,13331,19,9985,0,10004
503,5000,13331,23,9982,0,10005
504,5000,13331,10,9992,0,10002
505,5000,13331,22,9986,0,10008
506,5000,13331,22,9986,0,10008
507,5000,13331,28,9980,0,10008
508,5000,13331,23,9983,0,10006
509,5000,13331,18,9987,0,10005
510,5000,13331,17,9985,0,10002
511,5000,13331,15,9988,0,10003
512,5000,13331,26,9981,0,10007
513,5000,13331,24,9982,0,10006
514,5000,13331,23,9984,0,10007
515,5000,13331,29,9979,0,10008
516,5000,13331,26,9981,0,10007
517,5000,13331,5,9995,0,10000
518,5000,13331,18,9986,0,10004
519,5000,13331,21,9985,0,10006
520,5000,13331,17,9986,0,10003
521,5000,13331,24,9981,0,10005
522,5000,13331,22,9985,0,10007
523,5000,13331,24,9983,0,10007
524,5000,13331,13,9989,0,10002
525,5000,13331,15,9986,0,10001
526,5000,13331,20,9983,0,10003
527,5000,13331,29,9980,0,10009
528,5000,13331,13,9989,0,10002
529,5000,13331,17,9986,0,10003
530,5000,13331,26,9981,0,10007
531,5000,13331,21,9985,0,10006
532,5000,13331,39,9973,0,10012
533,5000,13331,23,9982,0,10005
534,5000,13331,22,9984,0,10006
535,5000,13331,27,9980,0,10007
536,5000,13331,15,9987,0,10002
537,5000,13331,26,9981,0,10007
538,5000,13331,32,9977,0,10009
539,5000,13331,13,9989,0,10002
540,5000,13331,34,9976,0,10010
541,5000,13331,13,9987,0,10000
542,5000,13331,28,9981,0,10009
543,5000,13331,22,9983,0,10005
544,5000,13331,20,9984,0,10004
545,5000,13331,32,9978,0,10010
546,5000,13331,13,9989,0,10002
547,5000,13331,23,9982,0,10005
548,5000,13331,25,9982,0,10007
549,5000,13331,25,9980,0,10005
550,5000,13331,19,9986,0,10005
551,5000,13331,32,9977,0,10009
552,5000,13331,26,9982,0,10008
553,5000,13331,30,9979,0,10009
554,5000,13331,24,9981,0,10005
555,5000,13331,22,9984,0,10006
556,5000,13331,26,9983,0,10009
557,5000,13331,28,9978,0,10006
558,5000,13331,14,9987,0,10001
559,5000,13331,28,9980,0,10008
560,5000,13331,17,9986,0,10003
561,5000,13331,21,9986,0,10007
562,5000,13331,29,9978,0,10007
563,5000,13331,24,9981,0,10005
564,5000,13331,20,9983,0,10003
565,5000,13331,34,9978,0,10012
566,5000,13331,27,9981,0,10008
567,5000,13331,14,9989,0,10003
568,5000,13331,14,9988,0,10002
569,5000,13331,29,9977,0,10006
570,5000,13331,20,9984,0,10004
571,5000,13331,15,9988,0,10003
572,5000,13331,13,9991,0,10004
573,5000,13331,18,9986,0,10004
574,5000,13331,28,9980,0,10008
575,5000,13331,26,9981,0,10007
576,5000,13331,23,9985,0,10008
577,5000,13331,18,9985,0,10003
578,5000,13331,24,9982,0,10006
579,5000,13331,23,9981,0,10004
580,5000,13331,15,9987,0,10002
581,5000,13331,24,9984,0,10008
582,5000,13331,22,9984,0,10006
583,5000,13331,26,9981,0,10007
584,5000,13331,26,9981,0,10007
585,5000,13331,16,9988,0,10004
586,5000,13331,19,9986,0,10005
587,5000,13331,19,9981,0,10000
588,5000,13331,17,9985,0,10002
589,5000,13331,20,9988,0,10008
590,5000,13331,20,9985,0,10005
591,5000,13331,15,9986,0,10001
592,5000,13331,30,9979,0,10009
593,5000,13331,25,9978,0,10003
594,5000,13331,25,9982,0,10007
595,5000,13331,20,9984,0,10004
596,5000,13331,23,9981,0,10004
597,5000,13331,28,9977,0,10005
598,5000,13331,20,9984,0,10004
599,5000,13331,34,9977,0,10011
600,5000,13331,27,9982,0,10009
601,5000,13331,18,9983,0,10001
602,5000,13331,27,9981,0,10008
603,5000,13331,26,9981,0,10007
604,5000,13331,24,9981,0,10005
605,5000,13331,38,9974,0,10012
606,5000,13331,20,9984,0,10004
607,5000,13331,30,9980,0,10010
608,5000,13331,25,9982,0,10007
609,5000,13331,11,9991,0,10002
610,5000,13331,28,9980,0,10008
611,5000,13331,36,9975,0,10011
612,5000,13331,31,9978,0,10009
613,5000,13331,17,9987,0,10004
614,5000,13331,24,9983,0,10007
615,5000,13331,24,9982,0,10006
616,5000,13331,22,9983,0,10005
617,5000,13331,21,9984,0,10005
618,5000,13331,37,9976,0,10013
619,5000,13331,27,9979,0,10006
620,5000,13331,23,9981,0,10004
621,5000,13331,21,9983,0,10004
622,5000,13331,21,9983,0,10004
623,5000,13331,20,9984,0,10004
624,5000,13331,28,9981,0,10009
625,5000,13331,30,9979,0,10009
626,5000,13331,21,9985,0,10006
627,5000,13331,26,9981,0,10007
628,5000,13331,21,9983,0,10004
629,5000,13331,17,9985,0,10002
630,5000,13331,28,9978,0,10006
631,5000,13331,34,9975,0,10009
632,5000,13331,26,9982,0,10008
633,5000,13331,31,9979,0,10010
634,5000,13331,19,9986,0,10005
635,5000,13331,24,9980,0,10004
636,5000,13331,28,9979,0,10007
637,5000,13331,21,9982,0,10003
638,5000,13331,25,9980,0,10005
639,5000,13331,21,9984,0,10005
640,5000,13331,28,9979,0,10007
641,5000,13331,24,9982,0,10006
642,5000,13331,16,9986,0,10002
643,5000,13331,13,9988,0,10001
644,5000,13331,22,9984,0,10006
645,5000,13331,26,9980,0,10006
646,5000,13331,27,9980,0,10007
647,5000,13331,32,9978,0,10010
648,5000,13331,28,9979,0,10007
649,5000,13331,20,9987,0,10007
650,5000,13331,28,9980,0,10008
651,5000,13331,33,9977,0,10010
652,5000,13331,17,9988,0,10005
653,5000,13331,22,9983,0,10005
654,5000,13331,20,9985,0,10005
655,5000,13331,21,9983,0,10004
656,5000,13331,28,9981,0,10009
657,5000,13331,26,9981,0,10007
658,5000,13331,28,9978,0,10006
659,5000,13331,17,9985,0,10002
660,5000,13331,23,9982,0,10005
661,5000,13331,25,9981,0,10006
662,5000,13331,33,9977,0,10010
663,5000,13331,23,9983,0,10006
664,5000,13331,19,9985,0,10004
665,5000,13331,19,9985,0,10004
666,5000,13331,23,9982,0,10005
667,5000,13331,22,9986,0,10008
668,5000,13331,27,9981,0,10008
669,5000,13331,25,9982,0,10007
670,5000,13331,23,9980,0,10003
671,5000,13331,20,9984,0,10004
672,5000,13331,19,9984,0,10003
673,5000,13331,24,9984,0,10008
674,5000,13331,28,9977,0,10005
675,5000,13331,21,9983,0,10004
676,5000,13331,19,9986,0,10005
677,5000,13331,24,9982,0,10006
678,5000,13331,24,9982,0,10006
679,5000,13331,15,9987,0,10002
680,5000,13331,20,9983,0,10003
681,5000,13331,14,9989,0,10003
682,5000,13331,27,9980,0,10007
683,5000,13331,21,9984,0,10005
684,5000,13331,28,9981,0,10009
685,5000,13331,20,9983,0,10003
686,5000,13331,16,9988,0,10004
687,5000,13331,16,9987,0,10003
688,5000,13331,22,9983,0,10005
689,5000,13331,19,9986,0,10005
690,5000,13331,23,9984,0,10007
691,5000,13331,29,9978,0,10007
692,5000,13331,23,9983,0,10006
693,5000,13331,21,9985,0,10006
694,5000,13331,15,9987,0,10002
695,5000,13331,20,9985,0,10005
696,5000,13331,15,9988,0,10003
697,5000,13331,28,9980,0,10008
698,5000,13331,18,9986,0,10004
699,5000,13331,21,9985,0,10006
700,5000,13331,16,9987,0,10003
701,5000,13331,17,9987,0,10004
702,5000,13331,18,9985,0,10003
703,5000,13331,27,9981,0,10008
704,5000,13331,17,9987,0,10004
705,5000,13331,18,9987,0,10005
706,5000,13331,20,9986,0,10006
707,5000,13331,16,9988,0,10004
708,5000,13331,15,9988,0,10003
709,5000,13331,24,9983,0,10007
710,5000,13331,14,9987,0,10001
711,5000,13331,19,9985,0,10004
712,5000,13331,27,9979,0,10006
713,5000,13331,24,9982,0,10006
714,5000,13331,34,9976,0,10010
715,5000,13331,21,9983,0,10004
716,5000,13331,26,9982,0,10008
717,5000,13331,9,9992,0,10001
718,5000,13331,18,9985,0,10003
719,5000,13331,20,9985,0,10005
720,5000,13331,25,9982,0,10007
721,5000,13331,29,9979,0,10008
722,5000,13331,20,9985,0,10005
723,5000,13331,17,9986,0,10003
724,5000,13331,19,9985,0,10004
725,5000,13331,38,9974,0,10012
726,5000,13331,23,9983,0,10006
727,5000,13331,24,9982,0,10006
728,5000,13331,31,9980,0,10011
729,5000,13331,40,9972,0,10012
730,5000,13331,13,9989,0,10002
731,5000,13331,20,9984,0,10004
732,5000,13331,21,9986,0,10007
733,5000,13331,23,9981,0,10004
734,5000,13331,22,9983,0,10005
735,5000,13331,17,9987,0,10004
736,5000,13331,20,9983,0,10003
737,5000,13331,18,9985,0,10003
738,5000,13331,21,9985,0,10006
739,5000,13331,22,9984,0,10006
740,5000,13331,27,9981,0,10008
741,5000,13331,26,9981,0,10007
742,5000,13331,29,9980,0,10009
743,5000,13331,21,9985,0,10006
744,5000,13331,22,9984,0,10006
745,5000,13331,22,9983,0,10005
746,5000,13331,21,9984,0,10005
747,5000,13331,17,9986,0,10003
748,5000,13331,22,9983,0,10005
749,5000,13331,26,9981,0,10007
750,5000,13331,27,9982,0,10009
751,5000,13331,18,9983,0,10001
752,5000,13331,20,9982,0,10002
753,5000,13331,24,9983,0,10007
754,5000,13331,31,9977,0,10008
755,5000,13331,21,9984,0,10005
756,5000,13331,29,9979,0,10008
757,5000,13331,32,9976,0,10008
758,5000,13331,18,9988,0,10006
759,5000,13331,32,9978,0,10010
760,5000,13331,22,9984,0,10006
761,5000,13331,26,9981,0,10007
762,5000,13331,34,9978,0,10012
763,5000,13331,33,9977,0,10010
764,5000,13331,17,9986,0,10003
765,5000,13331,25,9980,0,10005
766,5000,13331,19,9985,0,10004
767,5000,13331,13,9988,0,10001
768,5000,13331,26,9980,0,10006
769,5000,13331,27,9981,0,10008
770,5000,13331,18,9984,0,10002
771,5000,13331,21,9984,0,10005
772,5000,13331,35,9975,0,10010
