iteración,n,modelo,op_asignaciones,op_comparaciones,op_aritmeticas,op_totales
322,2500,4999,5,4995,0,5000
323,2500,4999,5,4995,0,5000
324,2500,4999,5,4995,0,5000
325,2500,4999,5,4995,0,5000
326,2500,4999,5,4995,0,5000
327,2500,4999,5,4995,0,5000
328,2500,4999,5,4995,0,5000
329,2500,4999,5,4995,0,5000
330,2500,4999,5,4995,0,5000
331,2500,4999,5,4995,0,5000
332,2500,4999,5,4995,0,5000
333,2500,4999,5,4995,0,5000
334,2500,4999,5,4995,0,5000
335,2500,4999,5,4995,0,5000
336,2500,4999,5,4995,0,5000
337,2500,4999,5,4995,0,5000
338,2500,4999,5,4995,0,5000
339,2500,4999,5,4995,0,5000
340,2500,4999,5,4995,0,5000
341,2500,4999,5,4995,0,5000
342,2500,4999,5,4995,0,5000
343,2500,4999,5,4995,0,5000
344,2500,4999,5,4995,0,5000
345,2500,4999,5,4995,0,5000
346,2500,4999,5,4995,0,5000
347,2500,4999,5,4995,0,5000
348,2500,4999,5,4995,0,5000
349,2500,4999,5,4995,0,5000
350,2500,4999,5,4995,0,5000
351,2500,4999,5,4995,0,5000
352,2500,4999,5,4995,0,5000
353,2500,4999,5,4995,0,5000
354,2500,4999,5,4995,0,5000
355,2500,4999,5,4995,0,5000
356,2500,4999,5,4995,0,5000
357,2500,4999,5,4995,0,5000
358,2500,4999,5,4995,0,5000
359,2500,4999,5,4995,0,5000
360,2500,4999,5,4995,0,5000
361,2500,4999,5,4995,0,5000
362,2500,4999,5,4995,0,5000
363,2500,4999,5,4995,0,5000
364,2500,4999,5,4995,0,5000
365,2500,4999,5,4995,0,5000
366,2500,4999,5,4995,0,5000
367,2500,4999,5,4995,0,5000
368,2500,4999,5,4995,0,5000
369,2500,4999,5,4995,0,5000
370,2500,4999,5,4995,0,5000
371,2500,4999,5,4995,0,5000
372,2500,4999,5,4995,0,5000
373,2500,4999,5,4995,0,5000
374,2500,4999,5,4995,0,5000
375,2500,4999,5,4995,0,5000
376,2500,4999,5,4995,0,5000
377,2500,4999,5,4995,0,5000
378,2500,4999,5,4995,0,5000
379,2500,4999,5,4995,0,5000
380,2500,4999,5,4995,0,5000
381,2500,4999,5,4995,0,5000
382,2500,4999,5,4995,0,5000
383,2500,4999,5,4995,0,5000
384,2500,4999,5,4995,0,5000
385,2500,4999,5,4995,0,5000
386,2500,4999,5,4995,0,5000
387,2500,4999,5,4995,0,5000
388,2500,4999,5,4995,0,5000
389,2500,4999,5,4995,0,5000
390,2500,4999,5,4995,0,5000
391,2500,4999,5,4995,0,5000
392,2500,4999,5,4995,0,5000
393,2500,4999,5,4995,0,5000
394,2500,4999,5,4995,0,5000
395,2500,4999,5,4995,0,5000
396,2500,4999,5,4995,0,5000
397,2500,4999,5,4995,0,5000
398,2500,4999,5,4995,0,5000
399,2500,4999,5,4995,0,5000
400,2500,4999,5,4995,0,5000
401,2500,4999,5,4995,0,5000
402,2500,4999,5,4995,0,5000
403,2500,4999,5,4995,0,5000
404,2500,4999,5,4995,0,5000
405,2500,4999,5,4995,0,5000
406,2500,4999,5,4995,0,5000
407,2500,4999,5,4995,0,5000
408,2500,4999,5,4995,0,5000
409,2500,4999,5,4995,0,5000
410,2500,4999,5,4995,0,5000
411,2500,4999,5,4995,0,5000
412,2500,4999,5,4995,0,5000
413,2500,4999,5,4995,0,5000
414,2500,4999,5,4995,0,5000
415,2500,4999,5,4995,0,5000
416,2500,4999,5,4995,0,5000
417,2500,4999,5,4995,0,5000
418,2500,4999,5,4995,0,5000
419,2500,4999,5,4995,0,5000
420,2500,4999,5,4995,0,5000
421,2500,4999,5,4995,0,5000
422,2500,4999,5,4995,0,5000
423,2500,4999,5,4995,0,5000
424,2500,4999,5,4995,0,5000
425,2500,4999,5,4995,0,5000
426,2500,4999,5,4995,0,5000
427,2500,4999,5,4995,0,5000
428,2500,4999,5,4995,0,5000
429,2500,4999,5,4995,0,5000
430,2500,4999,5,4995,0,5000
431,2500,4999,5,4995,0,5000
432,2500,4999,5,4995,0,5000
433,2500,4999,5,4995,0,5000
434,2500,4999,5,4995,0,5000
435,2500,4999,5,4995,0,5000
436,2500,4999,5,4995,0,5000
437,2500,4999,5,4995,0,5000
438,2500,4999,5,4995,0,5000
439,2500,4999,5,4995,0,5000
440,2500,4999,5,4995,0,5000
441,2500,4999,5,4995,0,5000
442,2500,4999,5,4995,0,5000
443,2500,4999,5,4995,0,5000
444,2500,4999,5,4995,0,5000
445,2500,4999,5,4995,0,5000
446,2500,4999,5,4995,0,5000
447,2500,4999,5,4995,0,5000
448,2500,4999,5,4995,0,5000
449,2500,4999,5,4995,0,5000
450,2500,4999,5,4995,0,5000
451,2500,4999,5,4995,0,5000
452,2500,4999,5,4995,0,5000
453,2500,4999,5,4995,0,5000
454,2500,4999,5,4995,0,5000
455,2500,4999,5,4995,0,5000
456,2500,4999,5,4995,0,5000
457,2500,4999,5,4995,0,5000
458,2500,4999,5,4995,0,5000
459,2500,4999,5,4995,0,5000
460,2500,4999,5,4995,0,5000
461,2500,4999,5,4995,0,5000
462,2500,4999,5,4995,0,5000
463,2500,4999,5,4995,0,5000
464,2500,4999,5,4995,0,5000
465,2500,4999,5,4995,0,5000
466,2500,4999,5,4995,0,5000
467,2500,4999,5,4995,0,5000
468,2500,4999,5,4995,0,5000
469,2500,4999,5,4995,0,5000
470,2500,4999,5,4995,0,5000
471,2500,4999,5,4995,0,5000
472,2500,4999,5,4995,0,5000
473,2500,4999,5,4995,0,5000
474,2500,4999,5,4995,0,5000
475,2500,4999,5,4995,0,5000
476,2500,4999,5,4995,0,5000
477,2500,4999,5,4995,0,5000
478,2500,4999,5,4995,0,5000
479,2500,4999,5,4995,0,5000
480,2500,4999,5,4995,0,5000
481,2500,4999,5,4995,0,5000
482,2500,4999,5,4995,0,5000
483,2500,4999,5,4995,0,5000
484,2500,4999,5,4995,0,5000
485,2500,4999,5,4995,0,5000
486,2500,4999,5,4995,0,5000
487,2500,4999,5,4995,0,5000
488,2500,4999,5,4995,0,5000
489,2500,4999,5,4995,0,5000
490,2500,4999,5,4995,0,5000
491,2500,4999,5,4995,0,5000
492,2500,4999,5,4995,0,5000
493,2500,4999,5,4995,0,5000
494,2500,4999,5,4995,0,5000
495,2500,4999,5,4995,0,5000
496,2500,4999,5,4995,0,5000
497,2500,4999,5,4995,0,5000
498,2500,4999,5,4995,0,5000
499,2500,4999,5,4995,0,5000
500,2500,4999,5,4995,0,5000
501,2500,4999,5,4995,0,5000
502,2500,4999,5,4995,0,5000
503,2500,4999,5,4995,0,5000
504,2500,4999,5,4995,0,5000
505,2500,4999,5,4995,0,5000
506,2500,4999,5,4995,0,5000
507,2500,4999,5,4995,0,5000
508,2500,4999,5,4995,0,5000
509,2500,4999,5,4995,0,5000
510,2500,4999,5,4995,0,5000
511,2500,4999,5,4995,0,5000
512,2500,4999,5,4995,0,5000
513,2500,4999,5,4995,0,5000
514,2500,4999,5,4995,0,5000
515,2500,4999,5,4995,0,5000
516,2500,4999,5,4995,0,5000
517,2500,4999,5,4995,0,5000
518,2500,4999,5,4995,0,5000
519,2500,4999,5,4995,0,5000
520,2500,4999,5,4995,0,5000
521,2500,4999,5,4995,0,5000
522,2500,4999,5,4995,0,5000
523,2500,4999,5,4995,0,5000
524,2500,4999,5,4995,0,5000
525,2500,4999,5,4995,0,5000
526,2500,4999,5,4995,0,5000
527,2500,4999,5,4995,0,5000
528,2500,4999,5,4995,0,5000
529,2500,4999,5,4995,0,5000
530,2500,4999,5,4995,0,5000
531,2500,4999,5,4995,0,5000
532,2500,4999,5,4995,0,5000
533,2500,4999,5,4995,0,5000
534,2500,4999,5,4995,0,5000
535,2500,4999,5,4995,0,5000
536,2500,4999,5,4995,0,5000
537,2500,4999,5,4995,0,5000
538,2500,4999,5,4995,0,5000
539,2500,4999,5,4995,0,5000
540,2500,4999,5,4995,0,5000
541,2500,4999,5,4995,0,5000
542,2500,4999,5,4995,0,5000
543,2500,4999,5,4995,0,5000
544,2500,4999,5,4995,0,5000
545,2500,4999,5,4995,0,5000
546,2500,4999,5,4995,0,5000
547,2500,4999,5,4995,0,5000
548,2500,4999,5,4995,0,5000
549,2500,4999,5,4995,0,5000
550,2500,4999,5,4995,0,5000
551,2500,4999,5,4995,0,5000
552,2500,4999,5,4995,0,5000
553,2500,4999,5,4995,0,5000
554,2500,4999,5,4995,0,5000
555,2500,4999,5,4995,0,5000
556,2500,4999,5,4995,0,5000
557,2500,4999,5,4995,0,5000
558,2500,4999,5,4995,0,5000
559,2500,4999,5,4995,0,5000
560,2500,4999,5,4995,0,5000
561,2500,4999,5,4995,0,5000
562,2500,4999,5,4995,0,5000
563,2500,4999,5,4995,0,5000
564,2500,4999,5,4995,0,5000
565,2500,4999,5,4995,0,5000
566,2500,4999,5,4995,0,5000
567,2500,4999,5,4995,0,5000
568,2500,4999,5,4995,0,5000
569,2500,4999,5,4995,0,5000
570,2500,4999,5,4995,0,5000
571,2500,4999,5,4995,0,5000
572,2500,4999,5,4995,0,5000
573,2500,4999,5,4995,0,5000
574,2500,4999,5,4995,0,5000
575,2500,4999,5,4995,0,5000
576,2500,4999,5,4995,0,5000
577,2500,4999,5,4995,0,5000
578,2500,4999,5,4995,0,5000
579,2500,4999,5,4995,0,5000
580,2500,4999,5,4995,0,5000
581,2500,4999,5,4995,0,5000
582,2500,4999,5,4995,0,5000
583,2500,4999,5,4995,0,5000
584,2500,4999,5,4995,0,5000
585,2500,4999,5,4995,0,5000
586,2500,4999,5,4995,0,5000
587,2500,4999,5,4995,0,5000
588,2500,4999,5,4995,0,5000
589,2500,4999,5,4995,0,5000
590,2500,4999,5,4995,0,5000
591,2500,4999,5,4995,0,5000
592,2500,4999,5,4995,0,5000
593,2500,4999,5,4995,0,5000
594,2500,4999,5,4995,0,5000
595,2500,4999,5,4995,0,5000
596,2500,4999,5,4995,0,5000
597,2500,4999,5,4995,0,5000
598,2500,4999,5,4995,0,5000
599,2500,4999,5,4995,0,5000
600,2500,4999,5,4995,0,5000
601,2500,4999,5,4995,0,5000
602,2500,4999,5,4995,0,5000
603,2500,4999,5,4995,0,5000
604,2500,4999,5,4995,0,5000
605,2500,4999,5,4995,0,5000
606,2500,4999,5,4995,0,5000
607,2500,4999,5,4995,0,5000
608,2500,4999,5,4995,0,5000
609,2500,4999,5,4995,0,5000
610,2500,4999,5,4995,0,5000
611,2500,4999,5,4995,0,5000
612,2500,4999,5,4995,0,5000
613,2500,4999,5,4995,0,5000
614,2500,4999,5,4995,0,5000
615,2500,4999,5,4995,0,5000
616,2500,4999,5,4995,0,5000
617,2500,4999,5,4995,0,5000
618,2500,4999,5,4995,0,5000
619,2500,4999,5,4995,0,5000
620,2500,4999,5,4995,0,5000
621,2500,4999,5,4995,0,5000
622,2500,4999,5,4995,0,5000
623,2500,4999,5,4995,0,5000
624,2500,4999,5,4995,0,5000
625,2500,4999,5,4995,0,5000
626,2500,4999,5,4995,0,5000
627,2500,4999,5,4995,0,5000
628,2500,4999,5,4995,0,5000
629,2500,4999,5,4995,0,5000
630,2500,4999,5,4995,0,5000
631,2500,4999,5,4995,0,5000
632,2500,4999,5,4995,0,5000
633,2500,4999,5,4995,0,5000
634,2500,4999,5,4995,0,5000
635,2500,4999,5,4995,0,5000
636,2500,4999,5,4995,0,5000
637,2500,4999,5,4995,0,5000
638,2500,4999,5,4995,0,5000
639,2500,4999,5,4995,0,5000
640,2500,4999,5,4995,0,5000
641,2500,4999,5,4995,0,5000
642,2500,4999,5,4995,0,5000
643,2500,4999,5,4995,0,5000
644,2500,4999,5,4995,0,5000
645,2500,4999,5,4995,0,5000
646,2500,4999,5,4995,0,5000
647,2500,4999,5,4995,0,5000
648,2500,4999,5,4995,0,5000
649,2500,4999,5,4995,0,5000
650,2500,4999,5,4995,0,5000
651,2500,4999,5,4995,0,5000
652,2500,4999,5,4995,0,5000
653,2500,4999,5,4995,0,5000
654,2500,4999,5,4995,0,5000
655,2500,4999,5,4995,0,5000
656,2500,4999,5,4995,0,5000
657,2500,4999,5,4995,0,5000
658,2500,4999,5,4995,0,5000
659,2500,4999,5,4995,0,5000
660,2500,4999,5,4995,0,5000
661,2500,4999,5,4995,0,5000
662,2500,4999,5,4995,0,5000
663,2500,4999,5,4995,0,5000
664,2500,4999,5,4995,0,5000
665,2500,4999,5,4995,0,5000
666,2500,4999,5,4995,0,5000
667,2500,4999,5,4995,0,5000
668,2500,4999,5,4995,0,5000
669,2500,4999,5,4995,0,5000
670,2500,4999,5,4995,0,5000
671,2500,4999,5,4995,0,5000
672,2500,4999,5,4995,0,5000
673,2500,4999,5,4995,0,5000
674,2500,4999,5,4995,0,5000
675,2500,4999,5,4995,0,5000
676,2500,4999,5,4995,0,5000
677,2500,4999,5,4995,0,5000
678,2500,4999,5,4995,0,5000
679,2500,4999,5,4995,0,5000
680,2500,4999,5,4995,0,5000
681,2500,4999,5,4995,0,5000
682,2500,4999,5,4995,0,5000
683,2500,4999,5,4995,0,5000
684,2500,4999,5,4995,0,5000
685,2500,4999,5,4995,0,5000
686,2500,4999,5,4995,0,5000
687,2500,4999,5,4995,0,5000
688,2500,4999,5,4995,0,5000
689,2500,4999,5,4995,0,5000
690,2500,4999,5,4995,0,5000
691,2500,4999,5,4995,0,5000
692,2500,4999,5,4995,0,5000
693,2500,4999,5,4995,0,5000
694,2500,4999,5,4995,0,5000
695,2500,4999,5,4995,0,5000
696,2500,4999,5,4995,0,5000
697,2500,4999,5,4995,0,5000
698,2500,4999,5,4995,0,5000
699,2500,4999,5,4995,0,5000
700,2500,4999,5,4995,0,5000
701,2500,4999,5,4995,0,5000
702,2500,4999,5,4995,0,5000
703,2500,4999,5,4995,0,5000
704,2500,4999,5,4995,0,5000
705,2500,4999,5,4995,0,5000
706,2500,4999,5,4995,0,5000
707,2500,4999,5,4995,0,5000
708,2500,4999,5,4995,0,5000
709,2500,4999,5,4995,0,5000
710,2500,4999,5,4995,0,5000
711,2500,4999,5,4995,0,5000
712,2500,4999,5,4995,0,5000
713,2500,4999,5,4995,0,5000
714,2500,4999,5,4995,0,5000
715,2500,4999,5,4995,0,5000
716,2500,4999,5,4995,0,5000
717,2500,4999,5,4995,0,5000
718,2500,4999,5,4995,0,5000
719,2500,4999,5,4995,0,5000
720,2500,4999,5,4995,0,5000
721,2500,4999,5,4995,0,5000
722,2500,4999,5,4995,0,5000
723,2500,4999,5,4995,0,5000
724,2500,4999,5,4995,0,5000
725,2500,4999,5,4995,0,5000
726,2500,4999,5,4995,0,5000
727,2500,4999,5,4995,0,5000
728,2500,4999,5,4995,0,5000
729,2500,4999,5,4995,0,5000
730,2500,4999,5,4995,0,5000
731,2500,4999,5,4995,0,5000
732,2500,4999,5,4995,0,5000
733,2500,4999,5,4995,0,5000
734,2500,4999,5,4995,0,5000
735,2500,4999,5,4995,0,5000
736,2500,4999,5,4995,0,5000
737,2500,4999,5,4995,0,5000
738,2500,4999,5,4995,0,5000
739,2500,4999,5,4995,0,5000
740,2500,4999,5,4995,0,5000
741,2500,4999,5,4995,0,5000
742,2500,4999,5,4995,0,5000
743,2500,4999,5,4995,0,5000
744,2500,4999,5,4995,0,5000
745,2500,4999,5,4995,0,5000
746,2500,4999,5,4995,0,5000
747,2500,4999,5,4995,0,5000
748,2500,4999,5,4995,0,5000
749,2500,4999,5,4995,0,5000
750,2500,4999,5,4995,0,5000
751,2500,4999,5,4995,0,5000
752,2500,4999,5,4995,0,5000
753,2500,4999,5,4995,0,5000
754,2500,4999,5,4995,0,5000
755,2500,4999,5,4995,0,5000
756,2500,4999,5,4995,0,5000
757,2500,4999,5,4995,0,5000
758,2500,4999,5,4995,0,5000
759,2500,4999,5,4995,0,5000
760,2500,4999,5,4995,0,5000
761,2500,4999,5,4995,0,5000
762,2500,4999,5,4995,0,5000
763,2500,4999,5,4995,0,5000
764,2500,4999,5,4995,0,5000
765,2500,4999,5,4995,0,5000
766,2500,4999,5,4995,0,5000
767,2500,4999,5,4995,0,5000
768,2500,4999,5,4995,0,5000
769,2500,4999,5,4995,0,5000
770,2500,4999,5,4995,0,5000
771,2500,4999,5,4995,0,5000
772,2500,4999,5,4995,0,5000
